,Unnamed: 0,record_no,symbol,exchange,date,period,strike,out-of-the-money %,Call/Put,IV,delta
37643,37643,37644,C,NYSE,2019-07-24,60,36.505,50,P,0.367833,-1e-06
37644,37644,37645,C,NYSE,2019-07-24,60,113.1655,55,C,0.165192,0.0
37645,37645,37646,C,NYSE,2019-07-24,60,32.8545,55,P,0.367833,-0.0
37646,37646,37647,C,NYSE,2019-07-24,60,116.816,60,C,0.165192,0.0
37647,37647,37648,C,NYSE,2019-07-24,60,29.203999,60,P,0.367833,-0.0
37648,37648,37649,C,NYSE,2019-07-24,90,73.01,0,C,0.198983,0.514178
37649,37649,37650,C,NYSE,2019-07-24,90,73.01,0,P,0.198117,-0.493776
37650,37650,37651,C,NYSE,2019-07-24,90,76.6605,5,C,0.187451,0.311375
37651,37651,37652,C,NYSE,2019-07-24,90,69.359505,5,P,0.214584,-0.304074
37652,37652,37653,C,NYSE,2019-07-24,90,80.311005,10,C,0.179416,0.149118
37653,37653,37654,C,NYSE,2019-07-24,90,65.709,10,P,0.233745,-0.17122
37654,37654,37655,C,NYSE,2019-07-24,90,83.9615,15,C,0.175255,0.057305
37655,37655,37656,C,NYSE,2019-07-24,90,62.058502,15,P,0.256937,-0.092424
37656,37656,37657,C,NYSE,2019-07-24,90,87.61201,20,C,0.173202,0.018203
37657,37657,37658,C,NYSE,2019-07-24,90,58.408,20,P,0.284663,-0.050517
37658,37658,37659,C,NYSE,2019-07-24,90,91.262505,25,C,0.172401,0.004949
37659,37659,37660,C,NYSE,2019-07-24,90,54.7575,25,P,0.316415,-0.028648
37660,37660,37661,C,NYSE,2019-07-24,90,94.913,30,C,0.172401,0.001193
37661,37661,37662,C,NYSE,2019-07-24,90,51.107002,30,P,0.340618,-0.014428
37662,37662,37663,C,NYSE,2019-07-24,90,98.56351,35,C,0.172401,0.000252
37663,37663,37664,C,NYSE,2019-07-24,90,47.4565,35,P,0.355311,-0.00583
37664,37664,37665,C,NYSE,2019-07-24,90,102.214005,40,C,0.172401,4.7e-05
37665,37665,37666,C,NYSE,2019-07-24,90,43.806004,40,P,0.370225,-0.002096
37666,37666,37667,C,NYSE,2019-07-24,90,105.86451,45,C,0.172401,8e-06
37667,37667,37668,C,NYSE,2019-07-24,90,40.155502,45,P,0.377625,-0.000529
37668,37668,37669,C,NYSE,2019-07-24,90,109.515,50,C,0.172401,1e-06
37669,37669,37670,C,NYSE,2019-07-24,90,36.505,50,P,0.377625,-7.7e-05
37670,37670,37671,C,NYSE,2019-07-24,90,113.1655,55,C,0.172401,0.0
37671,37671,37672,C,NYSE,2019-07-24,90,32.8545,55,P,0.377625,-7e-06
37672,37672,37673,C,NYSE,2019-07-24,90,116.816,60,C,0.172401,0.0
37673,37673,37674,C,NYSE,2019-07-24,90,29.203999,60,P,0.377625,-0.0
37934,37934,37935,C,NYSE,2019-07-23,30,71.99,0,C,0.18179,0.483756
37935,37935,37936,C,NYSE,2019-07-23,30,71.99,0,P,0.176458,-0.535968
37936,37936,37937,C,NYSE,2019-07-23,30,75.58949,5,C,0.163523,0.129542
37937,37937,37938,C,NYSE,2019-07-23,30,68.390495,5,P,0.207029,-0.210975
37938,37938,37939,C,NYSE,2019-07-23,30,79.189,10,C,0.163741,0.017088
37939,37939,37940,C,NYSE,2019-07-23,30,64.79099,10,P,0.240839,-0.068784
37940,37940,37941,C,NYSE,2019-07-23,30,82.7885,15,C,0.163741,0.001089
37941,37941,37942,C,NYSE,2019-07-23,30,61.1915,15,P,0.277175,-0.021729
37942,37942,37943,C,NYSE,2019-07-23,30,86.388,20,C,0.163741,3.6e-05
37943,37943,37944,C,NYSE,2019-07-23,30,57.592,20,P,0.317627,-0.007369
37944,37944,37945,C,NYSE,2019-07-23,30,89.987495,25,C,0.163741,1e-06
37945,37945,37946,C,NYSE,2019-07-23,30,53.9925,25,P,0.348361,-0.002
37946,37946,37947,C,NYSE,2019-07-23,30,93.58699,30,C,0.163741,0.0
37947,37947,37948,C,NYSE,2019-07-23,30,50.392998,30,P,0.348361,-0.000179
37948,37948,37949,C,NYSE,2019-07-23,30,97.1865,35,C,0.163741,0.0
37949,37949,37950,C,NYSE,2019-07-23,30,46.793495,35,P,0.348361,-8e-06
37950,37950,37951,C,NYSE,2019-07-23,30,100.785995,40,C,0.163741,0.0
37951,37951,37952,C,NYSE,2019-07-23,30,43.194,40,P,0.348361,-0.0
37952,37952,37953,C,NYSE,2019-07-23,30,104.3855,45,C,0.163741,0.0
37953,37953,37954,C,NYSE,2019-07-23,30,39.5945,45,P,0.348361,-0.0
37954,37954,37955,C,NYSE,2019-07-23,30,107.985,50,C,0.163741,0.0
37955,37955,37956,C,NYSE,2019-07-23,30,35.995,50,P,0.348361,-0.0
37956,37956,37957,C,NYSE,2019-07-23,30,111.584496,55,C,0.163741,0.0
37957,37957,37958,C,NYSE,2019-07-23,30,32.395496,55,P,0.348361,-0.0
37958,37958,37959,C,NYSE,2019-07-23,30,115.184,60,C,0.163741,0.0
37959,37959,37960,C,NYSE,2019-07-23,30,28.795998,60,P,0.348361,-0.0
37960,37960,37961,C,NYSE,2019-07-23,60,71.99,0,C,0.187503,0.497781
37961,37961,37962,C,NYSE,2019-07-23,60,71.99,0,P,0.183281,-0.50995
37962,37962,37963,C,NYSE,2019-07-23,60,75.58949,5,C,0.171718,0.23785
37963,37963,37964,C,NYSE,2019-07-23,60,68.390495,5,P,0.204346,-0.269572
37964,37964,37965,C,NYSE,2019-07-23,60,79.189,10,C,0.164961,0.074821
37965,37965,37966,C,NYSE,2019-07-23,60,64.79099,10,P,0.228244,-0.125743
37966,37966,37967,C,NYSE,2019-07-23,60,82.7885,15,C,0.163921,0.017037
37967,37967,37968,C,NYSE,2019-07-23,60,61.1915,15,P,0.259023,-0.058239
37968,37968,37969,C,NYSE,2019-07-23,60,86.388,20,C,0.163807,0.002876
37969,37969,37970,C,NYSE,2019-07-23,60,57.592,20,P,0.292983,-0.028053
37970,37970,37971,C,NYSE,2019-07-23,60,89.987495,25,C,0.163717,0.000365
37971,37971,37972,C,NYSE,2019-07-23,60,53.9925,25,P,0.330349,-0.014252
37972,37972,37973,C,NYSE,2019-07-23,60,93.58699,30,C,0.163717,3.6e-05
37973,37973,37974,C,NYSE,2019-07-23,60,50.392998,30,P,0.343606,-0.004576
37974,37974,37975,C,NYSE,2019-07-23,60,97.1865,35,C,0.163717,3e-06
37975,37975,37976,C,NYSE,2019-07-23,60,46.793495,35,P,0.34444,-0.000871
37976,37976,37977,C,NYSE,2019-07-23,60,100.785995,40,C,0.163717,0.0
37977,37977,37978,C,NYSE,2019-07-23,60,43.194,40,P,0.345245,-0.00011
37978,37978,37979,C,NYSE,2019-07-23,60,104.3855,45,C,0.163717,0.0
37979,37979,37980,C,NYSE,2019-07-23,60,39.5945,45,P,0.346289,-8e-06
37980,37980,37981,C,NYSE,2019-07-23,60,107.985,50,C,0.163717,0.0
37981,37981,37982,C,NYSE,2019-07-23,60,35.995,50,P,0.346289,-0.0
37982,37982,37983,C,NYSE,2019-07-23,60,111.584496,55,C,0.163717,0.0
37983,37983,37984,C,NYSE,2019-07-23,60,32.395496,55,P,0.346289,-0.0
37984,37984,37985,C,NYSE,2019-07-23,60,115.184,60,C,0.163717,0.0
37985,37985,37986,C,NYSE,2019-07-23,60,28.795998,60,P,0.346289,-0.0
37986,37986,37987,C,NYSE,2019-07-23,90,71.99,0,C,0.198642,0.513805
37987,37987,37988,C,NYSE,2019-07-23,90,71.99,0,P,0.198237,-0.494128
37988,37988,37989,C,NYSE,2019-07-23,90,75.58949,5,C,0.188029,0.311705
37989,37989,37990,C,NYSE,2019-07-23,90,68.390495,5,P,0.213874,-0.303885
37990,37990,37991,C,NYSE,2019-07-23,90,79.189,10,C,0.180387,0.150322
37991,37991,37992,C,NYSE,2019-07-23,90,64.79099,10,P,0.232434,-0.170209
37992,37992,37993,C,NYSE,2019-07-23,90,82.7885,15,C,0.177395,0.059541
37993,37993,37994,C,NYSE,2019-07-23,90,61.1915,15,P,0.257151,-0.092686
37994,37994,37995,C,NYSE,2019-07-23,90,86.388,20,C,0.17521,0.019304
37995,37995,37996,C,NYSE,2019-07-23,90,57.592,20,P,0.284695,-0.050594
37996,37996,37997,C,NYSE,2019-07-23,90,89.987495,25,C,0.17346,0.005174
37997,37997,37998,C,NYSE,2019-07-23,90,53.9925,25,P,0.313085,-0.027487
37998,37998,37999,C,NYSE,2019-07-23,90,93.58699,30,C,0.173454,0.001266
37999,37999,38000,C,NYSE,2019-07-23,90,50.392998,30,P,0.332471,-0.012728
38000,38000,38001,C,NYSE,2019-07-23,90,97.1865,35,C,0.173454,0.000272
38001,38001,38002,C,NYSE,2019-07-23,90,46.793495,35,P,0.349844,-0.005257
38002,38002,38003,C,NYSE,2019-07-23,90,100.785995,40,C,0.173454,5.2e-05
38003,38003,38004,C,NYSE,2019-07-23,90,43.194,40,P,0.365879,-0.001898
38004,38004,38005,C,NYSE,2019-07-23,90,104.3855,45,C,0.173454,9e-06
38005,38005,38006,C,NYSE,2019-07-23,90,39.5945,45,P,0.38572,-0.000664
38006,38006,38007,C,NYSE,2019-07-23,90,107.985,50,C,0.173454,1e-06
38007,38007,38008,C,NYSE,2019-07-23,90,35.995,50,P,0.38572,-0.000105
38008,38008,38009,C,NYSE,2019-07-23,90,111.584496,55,C,0.173454,0.0
38009,38009,38010,C,NYSE,2019-07-23,90,32.395496,55,P,0.38572,-1e-05
38010,38010,38011,C,NYSE,2019-07-23,90,115.184,60,C,0.173454,0.0
38011,38011,38012,C,NYSE,2019-07-23,90,28.795998,60,P,0.38572,-1e-06
38272,38272,38273,C,NYSE,2019-07-22,30,71.11,0,C,0.186414,0.486906
38273,38273,38274,C,NYSE,2019-07-22,30,71.11,0,P,0.183161,-0.53453
38274,38274,38275,C,NYSE,2019-07-22,30,74.6655,5,C,0.167619,0.135276
38275,38275,38276,C,NYSE,2019-07-22,30,67.5545,5,P,0.214011,-0.218413
38276,38276,38277,C,NYSE,2019-07-22,30,78.221,10,C,0.167519,0.019174
38277,38277,38278,C,NYSE,2019-07-22,30,63.999,10,P,0.251643,-0.077222
38278,38278,38279,C,NYSE,2019-07-22,30,81.7765,15,C,0.167568,0.001369
38279,38279,38280,C,NYSE,2019-07-22,30,60.4435,15,P,0.259021,-0.015614
38280,38280,38281,C,NYSE,2019-07-22,30,85.332,20,C,0.167568,5.2e-05
38281,38281,38282,C,NYSE,2019-07-22,30,56.888,20,P,0.259021,-0.001486
38282,38282,38283,C,NYSE,2019-07-22,30,88.8875,25,C,0.167568,1e-06
38283,38283,38284,C,NYSE,2019-07-22,30,53.3325,25,P,0.259021,-6.2e-05
38284,38284,38285,C,NYSE,2019-07-22,30,92.443,30,C,0.167568,0.0
38285,38285,38286,C,NYSE,2019-07-22,30,49.777,30,P,0.259021,-1e-06
38286,38286,38287,C,NYSE,2019-07-22,30,95.998505,35,C,0.167568,0.0
38287,38287,38288,C,NYSE,2019-07-22,30,46.2215,35,P,0.259021,-0.0
38288,38288,38289,C,NYSE,2019-07-22,30,99.554,40,C,0.167568,0.0
38289,38289,38290,C,NYSE,2019-07-22,30,42.666,40,P,0.259021,-0.0
38290,38290,38291,C,NYSE,2019-07-22,30,103.109505,45,C,0.167568,0.0
38291,38291,38292,C,NYSE,2019-07-22,30,39.1105,45,P,0.259021,-0.0
38292,38292,38293,C,NYSE,2019-07-22,30,106.665,50,C,0.167568,0.0
38293,38293,38294,C,NYSE,2019-07-22,30,35.555,50,P,0.259021,-0.0
38294,38294,38295,C,NYSE,2019-07-22,30,110.2205,55,C,0.167568,0.0
38295,38295,38296,C,NYSE,2019-07-22,30,31.9995,55,P,0.259021,0.0
38296,38296,38297,C,NYSE,2019-07-22,30,113.776,60,C,0.167568,0.0
38297,38297,38298,C,NYSE,2019-07-22,30,28.443998,60,P,0.259021,0.0
38298,38298,38299,C,NYSE,2019-07-22,60,71.11,0,C,0.195455,0.498469
38299,38299,38300,C,NYSE,2019-07-22,60,71.11,0,P,0.193999,-0.508201
38300,38300,38301,C,NYSE,2019-07-22,60,74.6655,5,C,0.181227,0.249792
38301,38301,38302,C,NYSE,2019-07-22,60,67.5545,5,P,0.215121,-0.278835
38302,38302,38303,C,NYSE,2019-07-22,60,78.221,10,C,0.175138,0.087693
38303,38303,38304,C,NYSE,2019-07-22,60,63.999,10,P,0.241297,-0.138
38304,38304,38305,C,NYSE,2019-07-22,60,81.7765,15,C,0.174909,0.02364
38305,38305,38306,C,NYSE,2019-07-22,60,60.4435,15,P,0.270919,-0.066391
38306,38306,38307,C,NYSE,2019-07-22,60,85.332,20,C,0.174909,0.004884
38307,38307,38308,C,NYSE,2019-07-22,60,56.888,20,P,0.302009,-0.031759
38308,38308,38309,C,NYSE,2019-07-22,60,88.8875,25,C,0.174909,0.00079
38309,38309,38310,C,NYSE,2019-07-22,60,53.3325,25,P,0.321732,-0.012406
38310,38310,38311,C,NYSE,2019-07-22,60,92.443,30,C,0.174909,0.000103
38311,38311,38312,C,NYSE,2019-07-22,60,49.777,30,P,0.321732,-0.002775
38312,38312,38313,C,NYSE,2019-07-22,60,95.998505,35,C,0.174909,1.1e-05
38313,38313,38314,C,NYSE,2019-07-22,60,46.2215,35,P,0.321732,-0.000417
38314,38314,38315,C,NYSE,2019-07-22,60,99.554,40,C,0.174909,1e-06
38315,38315,38316,C,NYSE,2019-07-22,60,42.666,40,P,0.321732,-3.8e-05
38316,38316,38317,C,NYSE,2019-07-22,60,103.109505,45,C,0.174909,0.0
38317,38317,38318,C,NYSE,2019-07-22,60,39.1105,45,P,0.321732,-2e-06
38318,38318,38319,C,NYSE,2019-07-22,60,106.665,50,C,0.174909,0.0
38319,38319,38320,C,NYSE,2019-07-22,60,35.555,50,P,0.321732,-0.0
38320,38320,38321,C,NYSE,2019-07-22,60,110.2205,55,C,0.174909,0.0
38321,38321,38322,C,NYSE,2019-07-22,60,31.9995,55,P,0.321732,-0.0
38322,38322,38323,C,NYSE,2019-07-22,60,113.776,60,C,0.174909,0.0
38323,38323,38324,C,NYSE,2019-07-22,60,28.443998,60,P,0.321732,-0.0
38324,38324,38325,C,NYSE,2019-07-22,90,71.11,0,C,0.207804,0.514411
38325,38325,38326,C,NYSE,2019-07-22,90,71.11,0,P,0.205779,-0.493271
38326,38326,38327,C,NYSE,2019-07-22,90,74.6655,5,C,0.196138,0.319456
38327,38327,38328,C,NYSE,2019-07-22,90,67.5545,5,P,0.222218,-0.309635
38328,38328,38329,C,NYSE,2019-07-22,90,78.221,10,C,0.189015,0.162269
38329,38329,38330,C,NYSE,2019-07-22,90,63.999,10,P,0.242294,-0.17917
38330,38330,38331,C,NYSE,2019-07-22,90,81.7765,15,C,0.185509,0.068361
38331,38331,38332,C,NYSE,2019-07-22,90,60.4435,15,P,0.26566,-0.099446
38332,38332,38333,C,NYSE,2019-07-22,90,85.332,20,C,0.183181,0.024073
38333,38333,38334,C,NYSE,2019-07-22,90,56.888,20,P,0.291272,-0.05432
38334,38334,38335,C,NYSE,2019-07-22,90,88.8875,25,C,0.183567,0.00777
38335,38335,38336,C,NYSE,2019-07-22,90,53.3325,25,P,0.312595,-0.027372
38336,38336,38337,C,NYSE,2019-07-22,90,92.443,30,C,0.183688,0.0022
38337,38337,38338,C,NYSE,2019-07-22,90,49.777,30,P,0.325623,-0.011391
38338,38338,38339,C,NYSE,2019-07-22,90,95.998505,35,C,0.183688,0.000554
38339,38339,38340,C,NYSE,2019-07-22,90,46.2215,35,P,0.340621,-0.004368
38340,38340,38341,C,NYSE,2019-07-22,90,99.554,40,C,0.183688,0.000126
38341,38341,38342,C,NYSE,2019-07-22,90,42.666,40,P,0.356447,-0.00151
38342,38342,38343,C,NYSE,2019-07-22,90,103.109505,45,C,0.183688,2.6e-05
38343,38343,38344,C,NYSE,2019-07-22,90,39.1105,45,P,0.370629,-0.000431
38344,38344,38345,C,NYSE,2019-07-22,90,106.665,50,C,0.183688,5e-06
38345,38345,38346,C,NYSE,2019-07-22,90,35.555,50,P,0.370629,-5.9e-05
38346,38346,38347,C,NYSE,2019-07-22,90,110.2205,55,C,0.183688,1e-06
38347,38347,38348,C,NYSE,2019-07-22,90,31.9995,55,P,0.370629,-5e-06
38348,38348,38349,C,NYSE,2019-07-22,90,113.776,60,C,0.183688,0.0
38349,38349,38350,C,NYSE,2019-07-22,90,28.443998,60,P,0.370629,-0.0
38610,38610,38611,C,NYSE,2019-07-19,30,70.92,0,C,0.193392,0.496251
38611,38611,38612,C,NYSE,2019-07-19,30,70.92,0,P,0.188997,-0.532763
38612,38612,38613,C,NYSE,2019-07-19,30,74.465996,5,C,0.173286,0.144244
38613,38613,38614,C,NYSE,2019-07-19,30,67.374,5,P,0.221343,-0.225514
38614,38614,38615,C,NYSE,2019-07-19,30,78.012,10,C,0.176704,0.024935
38615,38615,38616,C,NYSE,2019-07-19,30,63.827995,10,P,0.260576,-0.084334
38616,38616,38617,C,NYSE,2019-07-19,30,81.558,15,C,0.178394,0.002468
38617,38617,38618,C,NYSE,2019-07-19,30,60.282,15,P,0.298833,-0.03021
38618,38618,38619,C,NYSE,2019-07-19,30,85.104004,20,C,0.178394,0.000135
38619,38619,38620,C,NYSE,2019-07-19,30,56.736,20,P,0.343256,-0.011828
38620,38620,38621,C,NYSE,2019-07-19,30,88.649994,25,C,0.178394,4e-06
38621,38621,38622,C,NYSE,2019-07-19,30,53.19,25,P,0.366891,-0.0031
38622,38622,38623,C,NYSE,2019-07-19,30,92.19599,30,C,0.178394,0.0
38623,38623,38624,C,NYSE,2019-07-19,30,49.643997,30,P,0.366891,-0.000346
38624,38624,38625,C,NYSE,2019-07-19,30,95.742,35,C,0.178394,0.0
38625,38625,38626,C,NYSE,2019-07-19,30,46.097996,35,P,0.366891,-2.1e-05
38626,38626,38627,C,NYSE,2019-07-19,30,99.287994,40,C,0.178394,0.0
38627,38627,38628,C,NYSE,2019-07-19,30,42.552002,40,P,0.366891,-1e-06
38628,38628,38629,C,NYSE,2019-07-19,30,102.834,45,C,0.178394,0.0
38629,38629,38630,C,NYSE,2019-07-19,30,39.006,45,P,0.366891,-0.0
38630,38630,38631,C,NYSE,2019-07-19,30,106.38,50,C,0.178394,0.0
38631,38631,38632,C,NYSE,2019-07-19,30,35.46,50,P,0.366891,-0.0
38632,38632,38633,C,NYSE,2019-07-19,30,109.925995,55,C,0.178394,0.0
38633,38633,38634,C,NYSE,2019-07-19,30,31.913998,55,P,0.366891,-0.0
38634,38634,38635,C,NYSE,2019-07-19,30,113.472,60,C,0.178394,0.0
38635,38635,38636,C,NYSE,2019-07-19,30,28.367998,60,P,0.366891,-0.0
38636,38636,38637,C,NYSE,2019-07-19,60,70.92,0,C,0.199808,0.499697
38637,38637,38638,C,NYSE,2019-07-19,60,70.92,0,P,0.196852,-0.507585
38638,38638,38639,C,NYSE,2019-07-19,60,74.465996,5,C,0.184601,0.254245
38639,38639,38640,C,NYSE,2019-07-19,60,67.374,5,P,0.219669,-0.282337
38640,38640,38641,C,NYSE,2019-07-19,60,78.012,10,C,0.177276,0.0905
38641,38641,38642,C,NYSE,2019-07-19,60,63.827995,10,P,0.246036,-0.142351
38642,38642,38643,C,NYSE,2019-07-19,60,81.558,15,C,0.178484,0.026044
38643,38643,38644,C,NYSE,2019-07-19,60,60.282,15,P,0.268975,-0.064957
38644,38644,38645,C,NYSE,2019-07-19,60,85.104004,20,C,0.178484,0.005694
38645,38645,38646,C,NYSE,2019-07-19,60,56.736,20,P,0.297453,-0.029902
38646,38646,38647,C,NYSE,2019-07-19,60,88.649994,25,C,0.178484,0.000985
38647,38647,38648,C,NYSE,2019-07-19,60,53.19,25,P,0.32942,-0.014077
38648,38648,38649,C,NYSE,2019-07-19,60,92.19599,30,C,0.178484,0.000138
38649,38649,38650,C,NYSE,2019-07-19,60,49.643997,30,P,0.355648,-0.005835
38650,38650,38651,C,NYSE,2019-07-19,60,95.742,35,C,0.178484,1.6e-05
38651,38651,38652,C,NYSE,2019-07-19,60,46.097996,35,P,0.355648,-0.001199
38652,38652,38653,C,NYSE,2019-07-19,60,99.287994,40,C,0.178484,2e-06
38653,38653,38654,C,NYSE,2019-07-19,60,42.552002,40,P,0.355648,-0.000165
38654,38654,38655,C,NYSE,2019-07-19,60,102.834,45,C,0.178484,0.0
38655,38655,38656,C,NYSE,2019-07-19,60,39.006,45,P,0.355648,-1.4e-05
38656,38656,38657,C,NYSE,2019-07-19,60,106.38,50,C,0.178484,0.0
38657,38657,38658,C,NYSE,2019-07-19,60,35.46,50,P,0.355648,-1e-06
38658,38658,38659,C,NYSE,2019-07-19,60,109.925995,55,C,0.178484,0.0
38659,38659,38660,C,NYSE,2019-07-19,60,31.913998,55,P,0.355648,-0.0
38660,38660,38661,C,NYSE,2019-07-19,60,113.472,60,C,0.178484,0.0
38661,38661,38662,C,NYSE,2019-07-19,60,28.367998,60,P,0.355648,-0.0
38662,38662,38663,C,NYSE,2019-07-19,90,70.92,0,C,0.212284,0.515089
38663,38663,38664,C,NYSE,2019-07-19,90,70.92,0,P,0.209712,-0.492554
38664,38664,38665,C,NYSE,2019-07-19,90,74.465996,5,C,0.199397,0.322914
38665,38665,38666,C,NYSE,2019-07-19,90,67.374,5,P,0.227001,-0.312509
38666,38666,38667,C,NYSE,2019-07-19,90,78.012,10,C,0.191506,0.165813
38667,38667,38668,C,NYSE,2019-07-19,90,63.827995,10,P,0.247539,-0.183507
38668,38668,38669,C,NYSE,2019-07-19,90,81.558,15,C,0.189338,0.072719
38669,38669,38670,C,NYSE,2019-07-19,90,60.282,15,P,0.269144,-0.102105
38670,38670,38671,C,NYSE,2019-07-19,90,85.104004,20,C,0.187466,0.026896
38671,38671,38672,C,NYSE,2019-07-19,90,56.736,20,P,0.29461,-0.056073
38672,38672,38673,C,NYSE,2019-07-19,90,88.649994,25,C,0.186033,0.008517
38673,38673,38674,C,NYSE,2019-07-19,90,53.19,25,P,0.323235,-0.031228
38674,38674,38675,C,NYSE,2019-07-19,90,92.19599,30,C,0.18549,0.002408
38675,38675,38676,C,NYSE,2019-07-19,90,49.643997,30,P,0.349024,-0.016348
38676,38676,38677,C,NYSE,2019-07-19,90,95.742,35,C,0.18549,0.000622
38677,38677,38678,C,NYSE,2019-07-19,90,46.097996,35,P,0.361801,-0.006586
38678,38678,38679,C,NYSE,2019-07-19,90,99.287994,40,C,0.18549,0.000145
38679,38679,38680,C,NYSE,2019-07-19,90,42.552002,40,P,0.37361,-0.00227
38680,38680,38681,C,NYSE,2019-07-19,90,102.834,45,C,0.18549,3.1e-05
38681,38681,38682,C,NYSE,2019-07-19,90,39.006,45,P,0.383811,-0.000632
38682,38682,38683,C,NYSE,2019-07-19,90,106.38,50,C,0.18549,6e-06
38683,38683,38684,C,NYSE,2019-07-19,90,35.46,50,P,0.383811,-9.8e-05
38684,38684,38685,C,NYSE,2019-07-19,90,109.925995,55,C,0.18549,1e-06
38685,38685,38686,C,NYSE,2019-07-19,90,31.913998,55,P,0.383811,-9e-06
38686,38686,38687,C,NYSE,2019-07-19,90,113.472,60,C,0.18549,0.0
38687,38687,38688,C,NYSE,2019-07-19,90,28.367998,60,P,0.383811,-0.0
38948,38948,38949,C,NYSE,2019-07-18,30,71.79,0,C,0.184829,0.502222
38949,38949,38950,C,NYSE,2019-07-18,30,71.79,0,P,0.191006,-0.525113
38950,38950,38951,C,NYSE,2019-07-18,30,75.3795,5,C,0.168074,0.141612
38951,38951,38952,C,NYSE,2019-07-18,30,68.2005,5,P,0.221463,-0.22109
38952,38952,38953,C,NYSE,2019-07-18,30,78.969,10,C,0.169276,0.021193
38953,38953,38954,C,NYSE,2019-07-18,30,64.611,10,P,0.26267,-0.083986
38954,38954,38955,C,NYSE,2019-07-18,30,82.5585,15,C,0.169276,0.001611
38955,38955,38956,C,NYSE,2019-07-18,30,61.021503,15,P,0.30667,-0.032682
38956,38956,38957,C,NYSE,2019-07-18,30,86.148,20,C,0.169276,6.6e-05
38957,38957,38958,C,NYSE,2019-07-18,30,57.432003,20,P,0.354228,-0.013725
38958,38958,38959,C,NYSE,2019-07-18,30,89.7375,25,C,0.169276,2e-06
38959,38959,38960,C,NYSE,2019-07-18,30,53.8425,25,P,0.354228,-0.002252
38960,38960,38961,C,NYSE,2019-07-18,30,93.326996,30,C,0.169276,0.0
38961,38961,38962,C,NYSE,2019-07-18,30,50.253,30,P,0.354228,-0.000216
38962,38962,38963,C,NYSE,2019-07-18,30,96.916504,35,C,0.169276,0.0
38963,38963,38964,C,NYSE,2019-07-18,30,46.663498,35,P,0.354228,-1.1e-05
38964,38964,38965,C,NYSE,2019-07-18,30,100.506,40,C,0.169276,0.0
38965,38965,38966,C,NYSE,2019-07-18,30,43.074,40,P,0.354228,-0.0
38966,38966,38967,C,NYSE,2019-07-18,30,104.095505,45,C,0.169276,0.0
38967,38967,38968,C,NYSE,2019-07-18,30,39.4845,45,P,0.354228,-0.0
38968,38968,38969,C,NYSE,2019-07-18,30,107.685,50,C,0.169276,0.0
38969,38969,38970,C,NYSE,2019-07-18,30,35.895,50,P,0.354228,-0.0
38970,38970,38971,C,NYSE,2019-07-18,30,111.2745,55,C,0.169276,0.0
38971,38971,38972,C,NYSE,2019-07-18,30,32.3055,55,P,0.354228,-0.0
38972,38972,38973,C,NYSE,2019-07-18,30,114.864006,60,C,0.169276,0.0
38973,38973,38974,C,NYSE,2019-07-18,30,28.716,60,P,0.354228,-0.0
38974,38974,38975,C,NYSE,2019-07-18,60,71.79,0,C,0.194894,0.503888
38975,38975,38976,C,NYSE,2019-07-18,60,71.79,0,P,0.199565,-0.502232
38976,38976,38977,C,NYSE,2019-07-18,60,75.3795,5,C,0.17975,0.252095
38977,38977,38978,C,NYSE,2019-07-18,60,68.2005,5,P,0.221414,-0.279994
38978,38978,38979,C,NYSE,2019-07-18,60,78.969,10,C,0.173405,0.087623
38979,38979,38980,C,NYSE,2019-07-18,60,64.611,10,P,0.24833,-0.142233
38980,38980,38981,C,NYSE,2019-07-18,60,82.5585,15,C,0.172453,0.022795
38981,38981,38982,C,NYSE,2019-07-18,60,61.021503,15,P,0.2733,-0.066827
38982,38982,38983,C,NYSE,2019-07-18,60,86.148,20,C,0.172453,0.004556
38983,38983,38984,C,NYSE,2019-07-18,60,57.432003,20,P,0.302177,-0.031266
38984,38984,38985,C,NYSE,2019-07-18,60,89.7375,25,C,0.172453,0.000707
38985,38985,38986,C,NYSE,2019-07-18,60,53.8425,25,P,0.335189,-0.015129
38986,38986,38987,C,NYSE,2019-07-18,60,93.326996,30,C,0.172453,8.7e-05
38987,38987,38988,C,NYSE,2019-07-18,60,50.253,30,P,0.350355,-0.005165
38988,38988,38989,C,NYSE,2019-07-18,60,96.916504,35,C,0.172453,9e-06
38989,38989,38990,C,NYSE,2019-07-18,60,46.663498,35,P,0.350355,-0.001013
38990,38990,38991,C,NYSE,2019-07-18,60,100.506,40,C,0.172453,1e-06
38991,38991,38992,C,NYSE,2019-07-18,60,43.074,40,P,0.350355,-0.000131
38992,38992,38993,C,NYSE,2019-07-18,60,104.095505,45,C,0.172453,0.0
38993,38993,38994,C,NYSE,2019-07-18,60,39.4845,45,P,0.350355,-1e-05
38994,38994,38995,C,NYSE,2019-07-18,60,107.685,50,C,0.172453,0.0
38995,38995,38996,C,NYSE,2019-07-18,60,35.895,50,P,0.350355,-0.0
38996,38996,38997,C,NYSE,2019-07-18,60,111.2745,55,C,0.172453,0.0
38997,38997,38998,C,NYSE,2019-07-18,60,32.3055,55,P,0.350355,-0.0
38998,38998,38999,C,NYSE,2019-07-18,60,114.864006,60,C,0.172453,0.0
38999,38999,39000,C,NYSE,2019-07-18,60,28.716,60,P,0.350355,-0.0
